UF,Sexo,Idade,Cor,Anos.de.Estudo,Renda,Altura
Mato Grosso,Masculino,41,Parda,11 anos,10000,1.69
Mato Grosso,Masculino,26,Parda,8 anos,1200,1.73
Mato Grosso,Masculino,29,Preta,15 anos ou mais,10000,1.69
Mato Grosso,Masculino,36,Branca,15 anos ou mais,8500,1.82
Mato Grosso,Feminino,55,Branca,11 anos,2300,1.6
Mato Grosso,Masculino,59,Parda,4 anos,1350,1.74
Mato Grosso,Masculino,43,Preta,11 anos,986,1.68
Mato Grosso,Feminino,34,Parda,6 anos,280,1.61
Mato Grosso,Masculino,47,Parda,9 anos,4000,1.57
Mato Grosso,Masculino,23,Branca,15 anos ou mais,1500,1.7
Mato Grosso,Feminino,52,Parda,7 anos,2300,1.61
Mato Grosso,Masculino,60,Parda,4 anos,1000,1.81
Mato Grosso,Feminino,39,Parda,8 anos,788,1.85
Mato Grosso,Masculino,43,Parda,8 anos,1300,1.82
Mato Grosso,Feminino,43,Parda,11 anos,788,1.76
Mato Grosso,Feminino,27,Parda,11 anos,1250,1.81
Mato Grosso,Masculino,50,Branca,11 anos,788,1.53
Mato Grosso,Feminino,35,Parda,15 anos ou mais,2800,1.72
Mato Grosso,Feminino,26,Parda,15 anos ou mais,1994,1.52
Mato Grosso,Feminino,34,Parda,11 anos,800,1.62
Mato Grosso,Feminino,54,Parda,15 anos ou mais,4000,1.71
Mato Grosso,Feminino,58,Parda,7 anos,500,1.67
Mato Grosso,Masculino,55,Branca,11 anos,1500,1.79
Mato Grosso,Feminino,66,Branca,4 anos,200,1.55
Mato Grosso,Masculino,29,Preta,11 anos,5000,1.68
Mato Grosso,Masculino,38,Branca,11 anos,1000,1.68
Mato Grosso,Feminino,40,Parda,8 anos,788,1.71
Mato Grosso,Masculino,19,Parda,11 anos,770,1.64
Mato Grosso,Feminino,65,Parda,11 anos,700,1.68
Mato Grosso,Masculino,43,Preta,11 anos,3000,1.72
Mato Grosso,Feminino,29,Parda,6 anos,0,1.76
Mato Grosso,Masculino,59,Branca,2 anos,2500,1.78
Mato Grosso,Masculino,55,Parda,11 anos,2700,1.67
Mato Grosso,Feminino,34,Branca,2 anos,0,1.74
Mato Grosso,Masculino,33,Branca,Sem instrução e menos de um ano,1500,1.68
Mato Grosso,Feminino,61,Branca,Sem instrução e menos de um ano,0,1.79
Mato Grosso,Feminino,45,Branca,5 anos,0,1.7
Mato Grosso,Masculino,42,Parda,Sem instrução e menos de um ano,1400,1.69
Mato Grosso,Masculino,38,Parda,Sem instrução e menos de um ano,1000,1.84
Mato Grosso,Masculino,46,Parda,4 anos,1500,1.72
Mato Grosso,Masculino,62,Parda,4 anos,3500,1.69
Mato Grosso,Masculino,43,Parda,6 anos,1000,1.73
Mato Grosso,Masculino,62,Parda,2 anos,2364,1.74
Mato Grosso,Masculino,39,Parda,4 anos,1500,1.68
Mato Grosso,Masculino,77,Parda,Sem instrução e menos de um ano,900,1.78
Mato Grosso,Masculino,22,Parda,3 anos,1200,1.59
Mato Grosso,Masculino,29,Branca,5 anos,1576,1.73
Mato Grosso,Feminino,40,Parda,7 anos,0,1.63
Mato Grosso,Masculino,55,Branca,4 anos,5000,1.63
Mato Grosso,Masculino,29,Parda,8 anos,1500,1.65
Mato Grosso,Masculino,39,Branca,15 anos ou mais,4000,1.76
Mato Grosso,Masculino,57,Branca,5 anos,788,1.73
Mato Grosso,Masculino,33,Parda,8 anos,2400,1.67
Mato Grosso,Feminino,29,Parda,5 anos,400,1.73
Mato Grosso,Feminino,42,Branca,11 anos,788,1.67
Mato Grosso,Masculino,51,Preta,11 anos,2000,1.65
Mato Grosso,Feminino,44,Parda,14 anos,1500,1.66
Mato Grosso,Masculino,19,Parda,9 anos,1500,1.85
Mato Grosso,Feminino,45,Parda,8 anos,790,1.64
Mato Grosso,Masculino,35,Parda,7 anos,1500,1.69
Mato Grosso,Feminino,53,Branca,15 anos ou mais,2200,1.74
Mato Grosso,Masculino,28,Preta,11 anos,2000,1.77
Mato Grosso,Masculino,40,Parda,11 anos,4000,1.73
Mato Grosso,Masculino,24,Parda,11 anos,1700,1.64
Mato Grosso,Masculino,30,Parda,11 anos,1800,1.6
Mato Grosso,Feminino,41,Preta,11 anos,788,1.58
Mato Grosso,Feminino,48,Branca,15 anos ou mais,1500,1.8
Mato Grosso,Feminino,33,Branca,Sem instrução e menos de um ano,1000,1.8
Mato Grosso,Masculino,35,Branca,11 anos,1600,1.81
Mato Grosso,Masculino,31,Parda,9 anos,10000,1.71
Mato Grosso,Masculino,56,Branca,2 anos,2500,1.67
Mato Grosso,Masculino,47,Parda,8 anos,1800,1.6
Mato Grosso,Masculino,56,Branca,8 anos,1500,1.85
Mato Grosso,Masculino,65,Branca,4 anos,2000,1.53
Mato Grosso,Masculino,49,Parda,Sem instrução e menos de um ano,788,1.71
Mato Grosso,Masculino,33,Parda,6 anos,3000,1.77
Mato Grosso,Masculino,54,Branca,4 anos,2000,1.53
Mato Grosso,Masculino,45,Parda,4 anos,2800,1.71
Mato Grosso,Masculino,62,Parda,Sem instrução e menos de um ano,1800,1.67
Mato Grosso,Masculino,70,Branca,13 anos,4000,1.62
Mato Grosso,Masculino,41,Parda,15 anos ou mais,10000,1.81
Mato Grosso,Feminino,32,Preta,10 anos,1000,1.84
Mato Grosso,Feminino,54,Parda,2 anos,900,1.74
Mato Grosso,Masculino,74,Branca,Sem instrução e menos de um ano,2000,1.75
Mato Grosso,Masculino,44,Parda,11 anos,600,1.65
Mato Grosso,Masculino,41,Branca,7 anos,2000,1.69
Mato Grosso,Masculino,31,Parda,10 anos,1800,1.78
Mato Grosso,Masculino,62,Branca,8 anos,10000,1.69
Mato Grosso,Masculino,37,Parda,6 anos,1800,1.77
Mato Grosso,Masculino,53,Branca,4 anos,1800,1.79
Mato Grosso,Masculino,32,Preta,6 anos,1576,1.62
Mato Grosso,Masculino,57,Branca,11 anos,3400,1.69
Mato Grosso,Feminino,49,Branca,15 anos ou mais,2700,1.62
Mato Grosso,Masculino,75,Branca,3 anos,4000,1.81
Mato Grosso,Masculino,42,Branca,8 anos,500,1.67
Mato Grosso,Feminino,67,Branca,Sem instrução e menos de um ano,0,1.88
Mato Grosso,Masculino,51,Parda,8 anos,4000,1.7
Mato Grosso,Feminino,28,Branca,8 anos,700,1.85
Mato Grosso,Masculino,19,Parda,8 anos,1500,1.76
Mato Grosso,Masculino,34,Preta,11 anos,1576,1.71
Mato Grosso,Masculino,45,Parda,3 anos,2500,1.71
Mato Grosso,Feminino,45,Branca,15 anos ou mais,2800,1.75
Mato Grosso,Feminino,23,Branca,11 anos,900,1.72
Mato Grosso,Masculino,46,Preta,3 anos,900,1.56
Mato Grosso,Masculino,19,Parda,11 anos,1560,1.76
Mato Grosso,Masculino,36,Branca,11 anos,2000,1.67
Mato Grosso,Masculino,35,Branca,15 anos ou mais,3500,1.65
Mato Grosso,Feminino,47,Branca,8 anos,3000,1.76
Mato Grosso,Feminino,36,Branca,15 anos ou mais,3300,1.78
Mato Grosso,Masculino,47,Preta,4 anos,2400,1.89
Mato Grosso,Masculino,39,Branca,Sem instrução e menos de um ano,1600,1.71
Mato Grosso,Masculino,56,Branca,8 anos,2000,1.81
Mato Grosso,Masculino,43,Parda,11 anos,2000,1.57
Mato Grosso,Feminino,41,Preta,8 anos,0,1.69
Mato Grosso,Feminino,32,Branca,3 anos,0,1.6
Mato Grosso,Masculino,53,Parda,8 anos,500,1.64
Mato Grosso,Feminino,38,Parda,8 anos,0,1.61
Mato Grosso,Masculino,47,Branca,4 anos,1000,1.72
Mato Grosso,Masculino,31,Parda,3 anos,800,1.79
Mato Grosso,Masculino,45,Preta,2 anos,2000,1.68
Mato Grosso,Masculino,24,Parda,Sem instrução e menos de um ano,788,1.68
Mato Grosso,Masculino,28,Parda,11 anos,1800,1.64
Mato Grosso,Masculino,49,Parda,4 anos,2500,1.66
Mato Grosso,Masculino,59,Branca,5 anos,1000,1.85
Mato Grosso,Masculino,41,Parda,7 anos,1970,1.68
Mato Grosso,Masculino,64,Parda,6 anos,1600,1.78
Mato Grosso,Masculino,40,Branca,11 anos,1000,1.59
Mato Grosso,Masculino,26,Branca,15 anos ou mais,1600,1.73
Mato Grosso,Masculino,51,Parda,11 anos,3500,1.56
Mato Grosso,Masculino,35,Parda,7 anos,1000,1.55
Mato Grosso,Masculino,47,Parda,11 anos,2200,1.77
Mato Grosso,Feminino,46,Parda,10 anos,800,1.73
Mato Grosso,Feminino,51,Parda,3 anos,1000,1.79
Mato Grosso,Feminino,36,Parda,14 anos,2600,1.86
Mato Grosso,Feminino,45,Parda,6 anos,822,1.8
Mato Grosso,Feminino,36,Parda,10 anos,850,1.76
Mato Grosso,Masculino,49,Parda,9 anos,4000,1.73
Mato Grosso,Feminino,44,Branca,6 anos,1500,1.69
Mato Grosso,Masculino,50,Parda,11 anos,2200,1.69
Mato Grosso,Feminino,49,Branca,11 anos,788,1.81
Mato Grosso,Masculino,26,Branca,12 anos,1200,1.65
Mato Grosso,Masculino,24,Branca,15 anos ou mais,2000,1.73
Mato Grosso,Masculino,42,Branca,15 anos ou mais,4500,1.55
Mato Grosso,Feminino,35,Branca,15 anos ou mais,4000,1.94
Mato Grosso,Feminino,58,Branca,11 anos,4000,1.67
Mato Grosso,Masculino,47,Branca,15 anos ou mais,5000,1.65
Mato Grosso,Feminino,40,Parda,15 anos ou mais,5500,1.62
Mato Grosso,Masculino,40,Parda,11 anos,2000,1.7
Mato Grosso,Feminino,53,Parda,11 anos,3600,1.67
Mato Grosso,Feminino,44,Branca,11 anos,830,1.62
Mato Grosso,Masculino,42,Preta,15 anos ou mais,2500,1.79
Mato Grosso,Masculino,33,Parda,11 anos,2700,1.61
Mato Grosso,Feminino,49,Parda,11 anos,1400,1.69
Mato Grosso,Feminino,28,Parda,11 anos,1600,1.66
Mato Grosso,Feminino,56,Parda,7 anos,950,1.77
Mato Grosso,Masculino,33,Branca,8 anos,1200,1.52
Mato Grosso,Masculino,61,Branca,15 anos ou mais,5000,1.74
Mato Grosso,Masculino,43,Amarela,15 anos ou mais,1200,1.61
Mato Grosso,Feminino,39,Branca,15 anos ou mais,10000,1.68
Mato Grosso,Masculino,42,Preta,Sem instrução e menos de um ano,395,1.59
Mato Grosso,Masculino,39,Branca,15 anos ou mais,2600,1.73
Mato Grosso,Masculino,52,Branca,11 anos,4000,1.75
Mato Grosso,Feminino,43,Branca,15 anos ou mais,4000,1.57
Mato Grosso,Masculino,72,Branca,4 anos,6000,1.78
Mato Grosso,Masculino,73,Branca,15 anos ou mais,5000,1.78
Mato Grosso,Masculino,50,Branca,15 anos ou mais,5000,1.72
Mato Grosso,Masculino,31,Branca,15 anos ou mais,10000,1.58
Mato Grosso,Masculino,25,Branca,13 anos,800,1.71
Mato Grosso,Feminino,43,Parda,15 anos ou mais,7500,1.72
Mato Grosso,Feminino,46,Parda,15 anos ou mais,3000,1.82
Mato Grosso,Masculino,39,Branca,15 anos ou mais,7000,1.57
Mato Grosso,Masculino,51,Parda,13 anos,9000,1.78
Mato Grosso,Feminino,39,Branca,15 anos ou mais,10000,1.85
Mato Grosso,Feminino,36,Branca,15 anos ou mais,789,1.65
Mato Grosso,Masculino,48,Parda,Sem instrução e menos de um ano,1576,1.72
Mato Grosso,Masculino,46,Parda,8 anos,1230,1.71
Mato Grosso,Masculino,30,Branca,11 anos,800,1.54
Mato Grosso,Masculino,53,Preta,11 anos,7000,1.76
Mato Grosso,Feminino,27,Branca,15 anos ou mais,3900,1.72
Mato Grosso,Feminino,37,Parda,8 anos,900,1.46
Mato Grosso,Feminino,20,Parda,13 anos,1000,1.64
Mato Grosso,Feminino,40,Parda,11 anos,1120,1.57
Mato Grosso,Masculino,55,Branca,12 anos,1200,1.55
Mato Grosso,Masculino,51,Parda,8 anos,2000,1.59
Mato Grosso,Masculino,52,Branca,15 anos ou mais,1900,1.79
Mato Grosso,Masculino,54,Branca,15 anos ou mais,2300,1.79
Mato Grosso,Masculino,50,Branca,10 anos,1500,1.69
Mato Grosso,Masculino,66,Parda,8 anos,750,1.7
Mato Grosso,Masculino,61,Parda,11 anos,3800,1.77
Mato Grosso,Masculino,35,Branca,15 anos ou mais,2900,1.63
Mato Grosso,Feminino,21,Branca,12 anos,1026,1.69
Mato Grosso,Masculino,35,Branca,15 anos ou mais,10000,1.77
Mato Grosso,Masculino,34,Branca,15 anos ou mais,3500,1.63
Mato Grosso,Masculino,33,Parda,15 anos ou mais,6000,1.75
Mato Grosso,Feminino,39,Parda,11 anos,1100,1.6
Mato Grosso,Masculino,32,Branca,15 anos ou mais,6000,1.74
Mato Grosso,Feminino,36,Branca,15 anos ou mais,1500,1.44
Mato Grosso,Feminino,38,Preta,5 anos,1200,1.79
Mato Grosso,Masculino,40,Preta,11 anos,6000,1.75
Mato Grosso,Feminino,45,Branca,15 anos ou mais,6000,1.6
Mato Grosso,Masculino,68,Branca,15 anos ou mais,3000,1.7
Mato Grosso,Masculino,48,Branca,15 anos ou mais,6000,1.77
Mato Grosso,Feminino,40,Parda,Sem instrução e menos de um ano,1400,1.63
Mato Grosso,Masculino,38,Parda,15 anos ou mais,5000,1.81
Mato Grosso,Feminino,58,Branca,15 anos ou mais,8000,1.75
Mato Grosso,Feminino,48,Branca,15 anos ou mais,7000,1.82
Mato Grosso,Masculino,34,Branca,Sem instrução e menos de um ano,5280,1.75
Mato Grosso,Masculino,49,Branca,15 anos ou mais,8000,1.7
Mato Grosso,Feminino,30,Branca,15 anos ou mais,7000,1.65
Mato Grosso,Masculino,35,Parda,15 anos ou mais,9000,1.75
Mato Grosso,Feminino,39,Branca,15 anos ou mais,5000,1.67
Mato Grosso,Feminino,48,Branca,15 anos ou mais,7900,1.66
Mato Grosso,Masculino,44,Preta,15 anos ou mais,5000,1.73
Mato Grosso,Masculino,37,Parda,15 anos ou mais,5000,1.77
Mato Grosso,Feminino,53,Parda,15 anos ou mais,8000,1.7
Mato Grosso,Feminino,29,Branca,15 anos ou mais,3000,1.76
Mato Grosso,Masculino,22,Branca,14 anos,1577,1.67
Mato Grosso,Masculino,75,Branca,15 anos ou mais,3000,1.62
Mato Grosso,Masculino,28,Parda,15 anos ou mais,1600,1.69
Mato Grosso,Masculino,39,Parda,8 anos,1200,1.75
Mato Grosso,Masculino,37,Parda,11 anos,1500,1.72
Mato Grosso,Feminino,25,Parda,8 anos,880,1.83
Mato Grosso,Feminino,28,Branca,11 anos,1700,1.86
Mato Grosso,Feminino,37,Parda,8 anos,880,1.57
Mato Grosso,Masculino,55,Parda,Sem instrução e menos de um ano,1800,1.69
Mato Grosso,Feminino,37,Branca,15 anos ou mais,3900,1.58
Mato Grosso,Feminino,62,Branca,11 anos,200,1.62
Mato Grosso,Masculino,41,Branca,15 anos ou mais,2364,1.69
Mato Grosso,Feminino,67,Parda,11 anos,2364,1.72
Mato Grosso,Masculino,29,Branca,14 anos,8000,1.68
Mato Grosso,Feminino,28,Branca,15 anos ou mais,3900,1.79
Mato Grosso,Masculino,22,Branca,15 anos ou mais,2500,1.63
Mato Grosso,Feminino,28,Branca,15 anos ou mais,1600,1.7
Mato Grosso,Feminino,54,Branca,15 anos ou mais,600,1.7
Mato Grosso,Feminino,28,Branca,15 anos ou mais,3000,1.47
Mato Grosso,Feminino,56,Branca,4 anos,1300,1.76
Mato Grosso,Feminino,50,Parda,4 anos,935,1.78
Mato Grosso,Feminino,36,Preta,15 anos ou mais,3600,1.67
Mato Grosso,Masculino,20,Branca,11 anos,1600,1.8
Mato Grosso,Masculino,42,Amarela,11 anos,1000,1.75
Mato Grosso,Masculino,38,Parda,12 anos,1000,1.75
Mato Grosso,Feminino,28,Preta,Sem instrução e menos de um ano,800,1.57
Mato Grosso,Masculino,33,Parda,11 anos,8000,1.65
Mato Grosso,Masculino,34,Parda,15 anos ou mais,8000,1.72
Mato Grosso,Masculino,44,Preta,9 anos,1200,1.74
Mato Grosso,Feminino,62,Parda,15 anos ou mais,1577,1.61
Mato Grosso,Feminino,50,Branca,11 anos,1300,1.75
Mato Grosso,Masculino,54,Branca,15 anos ou mais,1000,1.8
Mato Grosso,Masculino,45,Branca,Sem instrução e menos de um ano,1200,1.69
Mato Grosso,Feminino,49,Parda,11 anos,900,1.72
Mato Grosso,Masculino,58,Parda,4 anos,2350,1.62
Mato Grosso,Feminino,59,Parda,15 anos ou mais,2500,1.84
Mato Grosso,Feminino,43,Parda,11 anos,1200,1.73
Mato Grosso,Masculino,49,Parda,13 anos,1670,1.83
Mato Grosso,Masculino,36,Branca,15 anos ou mais,1700,1.97
Mato Grosso,Feminino,38,Preta,12 anos,1100,1.71
Mato Grosso,Masculino,58,Parda,5 anos,788,1.58
Mato Grosso,Feminino,44,Branca,15 anos ou mais,1340,1.88
Mato Grosso,Masculino,59,Parda,Sem instrução e menos de um ano,788,1.54
Mato Grosso,Masculino,36,Branca,11 anos,1600,1.63
Mato Grosso,Feminino,38,Parda,11 anos,2000,1.74
Mato Grosso,Masculino,24,Preta,11 anos,1000,1.64
Mato Grosso,Masculino,43,Branca,8 anos,3000,1.66
Mato Grosso,Feminino,44,Parda,12 anos,788,1.8
Mato Grosso,Masculino,39,Preta,11 anos,1200,1.62
Mato Grosso,Masculino,64,Parda,11 anos,1082,1.61
Mato Grosso,Feminino,32,Parda,11 anos,789,1.67
Mato Grosso,Feminino,53,Parda,14 anos,700,1.69
Mato Grosso,Feminino,54,Parda,4 anos,1000,1.61
Mato Grosso,Masculino,54,Parda,11 anos,2000,1.67
Mato Grosso,Masculino,42,Parda,11 anos,1200,1.83
Mato Grosso,Masculino,17,Parda,8 anos,1100,1.62
Mato Grosso,Masculino,30,Preta,Sem instrução e menos de um ano,788,1.7
Mato Grosso,Masculino,54,Parda,Sem instrução e menos de um ano,900,1.63
Mato Grosso,Masculino,46,Parda,11 anos,600,1.48
Mato Grosso,Masculino,26,Parda,8 anos,788,1.69
Mato Grosso,Masculino,31,Preta,11 anos,1300,1.69
Mato Grosso,Masculino,38,Parda,8 anos,788,1.71
Mato Grosso,Feminino,43,Preta,8 anos,810,1.85
Mato Grosso,Masculino,35,Parda,11 anos,1200,1.64
Mato Grosso,Feminino,43,Branca,8 anos,788,1.78
Mato Grosso,Masculino,36,Parda,11 anos,1000,1.76
Mato Grosso,Masculino,37,Parda,8 anos,1000,1.76
Mato Grosso,Masculino,52,Preta,12 anos,900,1.56
Mato Grosso,Feminino,30,Preta,12 anos,1600,1.67
Mato Grosso,Feminino,37,Parda,11 anos,810,1.69
Mato Grosso,Masculino,23,Parda,11 anos,1000,1.67
Mato Grosso,Masculino,43,Parda,8 anos,1600,1.58
Mato Grosso,Masculino,31,Parda,11 anos,1500,1.79
Mato Grosso,Masculino,41,Preta,11 anos,900,1.73
Mato Grosso,Masculino,54,Branca,1 ano,780,1.66
Mato Grosso,Masculino,45,Parda,8 anos,910,1.65
Mato Grosso,Masculino,48,Parda,11 anos,1250,1.68
Mato Grosso,Masculino,47,Parda,11 anos,1500,1.65
Mato Grosso,Masculino,33,Branca,15 anos ou mais,2500,1.68
Mato Grosso,Masculino,39,Parda,11 anos,2000,1.72
Mato Grosso,Masculino,39,Branca,11 anos,2000,1.7
Mato Grosso,Masculino,56,Branca,15 anos ou mais,850,1.62
Mato Grosso,Feminino,36,Parda,12 anos,1000,1.73
Mato Grosso,Masculino,28,Branca,11 anos,1500,1.68
Mato Grosso,Masculino,31,Branca,11 anos,1000,1.78
Mato Grosso,Masculino,35,Branca,15 anos ou mais,4000,1.79
Mato Grosso,Masculino,26,Branca,13 anos,1200,1.85
Mato Grosso,Masculino,27,Parda,11 anos,1200,1.54
Mato Grosso,Masculino,33,Branca,12 anos,1800,1.79
Mato Grosso,Masculino,31,Parda,12 anos,2000,1.68
Mato Grosso,Masculino,54,Parda,12 anos,3000,1.7
Mato Grosso,Masculino,48,Parda,10 anos,3000,1.72
Mato Grosso,Masculino,60,Parda,8 anos,800,1.73
Mato Grosso,Masculino,35,Branca,12 anos,1500,1.61
Mato Grosso,Masculino,43,Parda,15 anos ou mais,2000,1.61
Mato Grosso,Masculino,38,Parda,12 anos,4000,1.85
Mato Grosso,Masculino,38,Preta,14 anos,1800,1.66
Mato Grosso,Feminino,48,Branca,15 anos ou mais,5000,1.65
Mato Grosso,Masculino,50,Parda,3 anos,1100,1.7
Mato Grosso,Masculino,25,Parda,12 anos,1200,1.85
Mato Grosso,Feminino,25,Branca,11 anos,1000,1.82
Mato Grosso,Masculino,33,Parda,15 anos ou mais,10000,1.85
Mato Grosso,Masculino,51,Preta,Sem instrução e menos de um ano,890,1.73
Mato Grosso,Feminino,25,Branca,11 anos,900,1.72
Mato Grosso,Masculino,35,Preta,11 anos,3200,1.73
Mato Grosso,Masculino,20,Branca,12 anos,1200,1.57
Mato Grosso,Feminino,35,Parda,15 anos ou mais,3000,1.7
Mato Grosso,Feminino,33,Branca,11 anos,1100,1.6
Mato Grosso,Masculino,36,Parda,11 anos,1800,1.71
Mato Grosso,Masculino,39,Branca,15 anos ou mais,1800,1.54
Mato Grosso,Masculino,29,Branca,14 anos,1500,1.74
Mato Grosso,Masculino,78,Preta,4 anos,1000,1.68
Mato Grosso,Masculino,26,Parda,11 anos,1000,1.81
Mato Grosso,Masculino,45,Parda,11 anos,4000,1.75
Mato Grosso,Feminino,35,Parda,11 anos,1700,1.78
Mato Grosso,Feminino,63,Preta,8 anos,900,1.66
Mato Grosso,Feminino,36,Preta,11 anos,1200,1.53
Mato Grosso,Feminino,59,Branca,4 anos,788,1.77
Mato Grosso,Masculino,27,Branca,8 anos,1000,1.61
Mato Grosso,Masculino,48,Parda,11 anos,3800,1.69
Mato Grosso,Masculino,40,Parda,4 anos,1200,1.66
Mato Grosso,Masculino,52,Parda,2 anos,1500,1.77
Mato Grosso,Masculino,35,Branca,13 anos,3500,1.76
Mato Grosso,Feminino,43,Parda,11 anos,1000,1.57
Mato Grosso,Feminino,49,Parda,4 anos,788,1.5
Mato Grosso,Masculino,25,Parda,8 anos,850,1.6
Mato Grosso,Masculino,59,Branca,11 anos,2500,1.79
Mato Grosso,Masculino,38,Parda,5 anos,2500,1.68
Mato Grosso,Masculino,46,Parda,11 anos,1500,1.59
Mato Grosso,Feminino,40,Preta,11 anos,980,1.74
Mato Grosso,Masculino,39,Branca,8 anos,2000,1.61
Mato Grosso,Masculino,46,Parda,8 anos,1500,1.62
Mato Grosso,Masculino,44,Parda,11 anos,1800,1.64
Mato Grosso,Masculino,34,Parda,12 anos,880,1.71
Mato Grosso,Feminino,40,Preta,15 anos ou mais,1500,1.53
Mato Grosso,Feminino,35,Parda,11 anos,895,1.67
Mato Grosso,Feminino,38,Parda,11 anos,1800,1.8
Mato Grosso,Masculino,46,Parda,15 anos ou mais,2800,1.61
Mato Grosso,Masculino,40,Parda,15 anos ou mais,2600,1.64
Mato Grosso,Feminino,25,Branca,12 anos,800,1.69
Mato Grosso,Masculino,35,Preta,11 anos,900,1.66
Mato Grosso,Masculino,25,Branca,8 anos,10000,1.81
Mato Grosso,Feminino,52,Parda,12 anos,1150,1.68
Mato Grosso,Feminino,38,Preta,12 anos,1100,1.59
Mato Grosso,Masculino,42,Branca,8 anos,2000,1.64
Mato Grosso,Masculino,51,Preta,Sem instrução e menos de um ano,2000,1.63
Mato Grosso,Masculino,51,Parda,12 anos,4000,1.68
Mato Grosso,Feminino,32,Parda,15 anos ou mais,1300,1.73
Mato Grosso,Masculino,42,Parda,12 anos,1600,1.72
Mato Grosso,Masculino,44,Parda,Sem instrução e menos de um ano,2000,1.74
Mato Grosso,Masculino,36,Parda,8 anos,1500,1.67
Mato Grosso,Masculino,48,Parda,Sem instrução e menos de um ano,1500,1.6
Mato Grosso,Masculino,57,Preta,Sem instrução e menos de um ano,1500,1.76
Mato Grosso,Masculino,76,Parda,Sem instrução e menos de um ano,788,1.68
Mato Grosso,Masculino,56,Parda,11 anos,1200,1.68
Mato Grosso,Masculino,36,Parda,14 anos,4000,1.72
Mato Grosso,Masculino,23,Branca,11 anos,1200,1.7
Mato Grosso,Masculino,47,Branca,15 anos ou mais,5000,1.66
Mato Grosso,Masculino,53,Branca,11 anos,1500,1.67
Mato Grosso,Feminino,35,Parda,15 anos ou mais,1800,1.68
Mato Grosso,Masculino,41,Parda,4 anos,2300,1.67
Mato Grosso,Masculino,40,Parda,11 anos,1780,1.84
Mato Grosso,Masculino,48,Parda,11 anos,2000,1.8
Mato Grosso,Masculino,63,Parda,15 anos ou mais,3000,1.71
Mato Grosso,Masculino,40,Branca,11 anos,560,1.6
Mato Grosso,Masculino,67,Parda,1 ano,650,1.77
Mato Grosso,Feminino,43,Parda,11 anos,3500,1.74
Mato Grosso,Feminino,50,Parda,11 anos,820,1.65
Mato Grosso,Masculino,33,Preta,13 anos,1500,1.74
Mato Grosso,Masculino,45,Parda,11 anos,980,1.7
Mato Grosso,Feminino,35,Parda,11 anos,1700,1.78
Mato Grosso,Masculino,40,Parda,8 anos,2300,1.8
Mato Grosso,Masculino,33,Preta,11 anos,2200,1.58
Mato Grosso,Masculino,23,Parda,11 anos,788,1.59
Mato Grosso,Masculino,44,Parda,11 anos,1600,1.73
Mato Grosso,Masculino,60,Parda,8 anos,1100,1.54
Mato Grosso,Masculino,48,Parda,6 anos,2000,1.58
Mato Grosso,Feminino,62,Amarela,11 anos,300,1.61
Mato Grosso,Feminino,66,Parda,2 anos,788,1.7
Mato Grosso,Masculino,50,Preta,10 anos,788,1.65
Mato Grosso,Masculino,37,Parda,2 anos,1200,1.71
Mato Grosso,Masculino,56,Preta,4 anos,780,1.67
Mato Grosso,Masculino,38,Parda,8 anos,1450,1.67
Mato Grosso,Masculino,40,Preta,8 anos,1400,1.78
Mato Grosso,Feminino,48,Parda,12 anos,788,1.67
Mato Grosso,Masculino,40,Parda,11 anos,2000,1.64
Mato Grosso,Masculino,41,Preta,8 anos,1500,1.82
Mato Grosso,Feminino,54,Branca,14 anos,1000,1.83
Mato Grosso,Masculino,21,Branca,9 anos,850,1.77
Mato Grosso,Feminino,47,Branca,11 anos,2500,1.8
Mato Grosso,Masculino,46,Parda,7 anos,1200,1.67
Mato Grosso,Feminino,51,Preta,11 anos,788,1.71
Mato Grosso,Masculino,31,Parda,11 anos,1000,1.72
Mato Grosso,Masculino,56,Parda,7 anos,788,1.71
Mato Grosso,Masculino,34,Branca,11 anos,1200,1.63
Mato Grosso,Feminino,34,Parda,11 anos,788,1.86
Mato Grosso,Masculino,51,Parda,11 anos,1500,1.78
Mato Grosso,Feminino,28,Parda,11 anos,860,1.6
Mato Grosso,Feminino,30,Preta,5 anos,788,1.7
Mato Grosso,Masculino,41,Parda,5 anos,1400,1.69
Mato Grosso,Masculino,30,Parda,11 anos,1040,1.72
Mato Grosso,Feminino,58,Preta,Sem instrução e menos de um ano,300,1.81
Mato Grosso,Masculino,49,Preta,1 ano,1200,1.84
Mato Grosso,Feminino,57,Parda,5 anos,788,1.72
Mato Grosso,Masculino,50,Branca,2 anos,1200,1.62
Mato Grosso,Masculino,28,Branca,10 anos,2500,1.72
Mato Grosso,Masculino,51,Amarela,8 anos,5000,1.58
Mato Grosso,Masculino,57,Parda,4 anos,1000,1.79
Mato Grosso,Feminino,41,Parda,11 anos,1600,1.6
Mato Grosso,Masculino,38,Parda,5 anos,1500,1.71
Mato Grosso,Masculino,54,Preta,11 anos,7000,1.84
Mato Grosso,Masculino,33,Parda,7 anos,786,1.79
Mato Grosso,Masculino,31,Preta,9 anos,1000,1.7
Mato Grosso,Feminino,38,Amarela,8 anos,895,1.71
Mato Grosso,Masculino,32,Parda,12 anos,3000,1.61
Mato Grosso,Feminino,32,Parda,11 anos,1200,1.89
Mato Grosso,Masculino,32,Parda,11 anos,1500,1.66
